Iteration,Custom Metrics
774,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 14, 'time_waited': 0}, 'agent-2': {'num_collected': 7, 'time_waited': 0}, 'agent-3': {'num_collected': 6, 'time_waited': 0}, 'agent-4': {'num_collected': 1, 'time_waited': 0}}"
775,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 1, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 6, 'time_waited': 0}}"
776,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 6, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
777,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 7, 'time_waited': 0}}"
778,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
779,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 4, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
780,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 4, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 8, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
781,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 1, 'time_waited': 0}, 'agent-3': {'num_collected': 3, 'time_waited': 0}, 'agent-4': {'num_collected': 1, 'time_waited': 0}}"
782,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 7, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
783,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 1, 'time_waited': 0}, 'agent-2': {'num_collected': 1, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 6, 'time_waited': 0}}"
784,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 1, 'time_waited': 0}, 'agent-2': {'num_collected': 4, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
785,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 2, 'time_waited': 0}, 'agent-2': {'num_collected': 6, 'time_waited': 0}, 'agent-3': {'num_collected': 1, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
786,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 13, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 6, 'time_waited': 0}}"
787,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 6, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 1, 'time_waited': 0}}"
788,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 1, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 4, 'time_waited': 0}, 'agent-4': {'num_collected': 5, 'time_waited': 0}}"
789,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 7, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 6, 'time_waited': 0}}"
790,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 7, 'time_waited': 0}, 'agent-3': {'num_collected': 6, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
791,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 1, 'time_waited': 0}, 'agent-2': {'num_collected': 5, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
792,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 1, 'time_waited': 0}, 'agent-2': {'num_collected': 10, 'time_waited': 0}, 'agent-3': {'num_collected': 14, 'time_waited': 0}, 'agent-4': {'num_collected': 1, 'time_waited': 0}}"
793,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 1, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 5, 'time_waited': 0}}"
794,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 3, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 4, 'time_waited': 0}}"
795,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 1, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
796,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 1, 'time_waited': 0}, 'agent-3': {'num_collected': 8, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
797,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 6, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 6, 'time_waited': 0}, 'agent-4': {'num_collected': 13, 'time_waited': 0}}"
798,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 5, 'time_waited': 0}, 'agent-3': {'num_collected': 1, 'time_waited': 0}, 'agent-4': {'num_collected': 2, 'time_waited': 0}}"
799,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 6, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 9, 'time_waited': 0}, 'agent-4': {'num_collected': 1, 'time_waited': 0}}"
800,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 1, 'time_waited': 0}}"
801,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 4, 'time_waited': 0}, 'agent-2': {'num_collected': 8, 'time_waited': 0}, 'agent-3': {'num_collected': 7, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
802,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
803,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 2, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 4, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
804,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 5, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 1, 'time_waited': 0}, 'agent-4': {'num_collected': 1, 'time_waited': 0}}"
805,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 6, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 4, 'time_waited': 0}}"
806,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 3, 'time_waited': 0}, 'agent-4': {'num_collected': 1, 'time_waited': 0}}"
807,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 8, 'time_waited': 0}, 'agent-3': {'num_collected': 6, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
808,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 2, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 5, 'time_waited': 0}, 'agent-4': {'num_collected': 1, 'time_waited': 0}}"
809,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 1, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
810,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 2, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
811,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
812,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 11, 'time_waited': 0}, 'agent-2': {'num_collected': 6, 'time_waited': 0}, 'agent-3': {'num_collected': 2, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
813,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 6, 'time_waited': 0}, 'agent-2': {'num_collected': 6, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 2, 'time_waited': 0}}"
814,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 6, 'time_waited': 0}, 'agent-3': {'num_collected': 2, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
815,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 2, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
816,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 1, 'time_waited': 0}, 'agent-2': {'num_collected': 3, 'time_waited': 0}, 'agent-3': {'num_collected': 8, 'time_waited': 0}, 'agent-4': {'num_collected': 7, 'time_waited': 0}}"
817,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 6, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
818,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 2, 'time_waited': 0}, 'agent-3': {'num_collected': 8, 'time_waited': 0}, 'agent-4': {'num_collected': 10, 'time_waited': 0}}"
819,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 7, 'time_waited': 0}, 'agent-2': {'num_collected': 6, 'time_waited': 0}, 'agent-3': {'num_collected': 14, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
820,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 1, 'time_waited': 0}, 'agent-3': {'num_collected': 2, 'time_waited': 0}, 'agent-4': {'num_collected': 1, 'time_waited': 0}}"
821,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 1, 'time_waited': 0}, 'agent-2': {'num_collected': 1, 'time_waited': 0}, 'agent-3': {'num_collected': 4, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
822,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 1, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 2, 'time_waited': 0}}"
823,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 5, 'time_waited': 0}, 'agent-2': {'num_collected': 4, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 6, 'time_waited': 0}}"
824,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 4, 'time_waited': 0}, 'agent-3': {'num_collected': 1, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
825,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 4, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
826,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 8, 'time_waited': 0}, 'agent-2': {'num_collected': 3, 'time_waited': 0}, 'agent-3': {'num_collected': 14, 'time_waited': 0}, 'agent-4': {'num_collected': 6, 'time_waited': 0}}"
827,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 1, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 5, 'time_waited': 0}}"
828,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 7, 'time_waited': 0}, 'agent-3': {'num_collected': 8, 'time_waited': 0}, 'agent-4': {'num_collected': 14, 'time_waited': 0}}"
829,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 5, 'time_waited': 0}, 'agent-2': {'num_collected': 4, 'time_waited': 0}, 'agent-3': {'num_collected': 4, 'time_waited': 0}, 'agent-4': {'num_collected': 2, 'time_waited': 0}}"
830,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 3, 'time_waited': 0}, 'agent-2': {'num_collected': 4, 'time_waited': 0}, 'agent-3': {'num_collected': 8, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
831,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 4, 'time_waited': 0}, 'agent-2': {'num_collected': 6, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
832,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 13, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 5, 'time_waited': 0}}"
833,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 6, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 1, 'time_waited': 0}}"
834,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 13, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
835,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 3, 'time_waited': 0}, 'agent-2': {'num_collected': 14, 'time_waited': 0}, 'agent-3': {'num_collected': 1, 'time_waited': 0}, 'agent-4': {'num_collected': 6, 'time_waited': 0}}"
836,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 2, 'time_waited': 0}}"
837,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 1, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 1, 'time_waited': 0}, 'agent-4': {'num_collected': 6, 'time_waited': 0}}"
838,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 4, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
839,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 5, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 5, 'time_waited': 0}}"
840,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 1, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
841,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 6, 'time_waited': 0}, 'agent-2': {'num_collected': 8, 'time_waited': 0}, 'agent-3': {'num_collected': 4, 'time_waited': 0}, 'agent-4': {'num_collected': 1, 'time_waited': 0}}"
842,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 5, 'time_waited': 0}, 'agent-2': {'num_collected': 4, 'time_waited': 0}, 'agent-3': {'num_collected': 2, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
843,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 11, 'time_waited': 0}, 'agent-2': {'num_collected': 1, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 1, 'time_waited': 0}}"
844,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 13, 'time_waited': 0}, 'agent-3': {'num_collected': 6, 'time_waited': 0}, 'agent-4': {'num_collected': 4, 'time_waited': 0}}"
845,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 8, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 6, 'time_waited': 0}}"
846,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 6, 'time_waited': 0}, 'agent-2': {'num_collected': 1, 'time_waited': 0}, 'agent-3': {'num_collected': 7, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
847,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 1, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 3, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
848,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 5, 'time_waited': 0}, 'agent-2': {'num_collected': 11, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 1, 'time_waited': 0}}"
849,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 14, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 1, 'time_waited': 0}, 'agent-4': {'num_collected': 1, 'time_waited': 0}}"
850,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 1, 'time_waited': 0}, 'agent-3': {'num_collected': 2, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
851,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 6, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
852,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 1, 'time_waited': 0}, 'agent-2': {'num_collected': 5, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
853,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 1, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 1, 'time_waited': 0}, 'agent-4': {'num_collected': 14, 'time_waited': 0}}"
854,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 2, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
855,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 4, 'time_waited': 0}}"
856,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 14, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 1, 'time_waited': 0}}"
857,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 1, 'time_waited': 0}, 'agent-3': {'num_collected': 6, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
858,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 7, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
859,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 1, 'time_waited': 0}, 'agent-3': {'num_collected': 6, 'time_waited': 0}, 'agent-4': {'num_collected': 14, 'time_waited': 0}}"
860,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 7, 'time_waited': 0}, 'agent-3': {'num_collected': 2, 'time_waited': 0}, 'agent-4': {'num_collected': 1, 'time_waited': 0}}"
861,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 1, 'time_waited': 0}, 'agent-2': {'num_collected': 1, 'time_waited': 0}, 'agent-3': {'num_collected': 1, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
862,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 1, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
863,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 1, 'time_waited': 0}, 'agent-4': {'num_collected': 1, 'time_waited': 0}}"
864,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 1, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 1, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
865,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
866,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 7, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 0}, 'agent-4': {'num_collected': 8, 'time_waited': 0}}"
867,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 0}, 'agent-3': {'num_collected': 5, 'time_waited': 0}, 'agent-4': {'num_collected': 14, 'time_waited': 0}}"
868,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 0}, 'agent-2': {'num_collected': 1, 'time_waited': 0}, 'agent-3': {'num_collected': 1, 'time_waited': 0}, 'agent-4': {'num_collected': 8, 'time_waited': 0}}"
869,"{'agent-0': {'num_collected': 0, 'time_waited': 0}, 'agent-1': {'num_collected': 6, 'time_waited': 0}, 'agent-2': {'num_collected': 1, 'time_waited': 0}, 'agent-3': {'num_collected': 5, 'time_waited': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 0}}"
